ticker,strategies,mean_contribution_ann_pct,best_contribution_ann_pct,worst_contribution_ann_pct,profitable_strategies_pct,avg_gross_weight,avg_net_weight
PCAR,28,0.0014202171739887397,0.06819569879798595,-0.04906752238836325,50.0,0.0021171251673797807,0.0007327980135598593
MAR,28,0.0013734065149040334,0.047578107223330245,-0.06495969992935498,57.14285714285714,0.002141048211675799,0.0008565689738771462
ALL,28,0.0013334683338023406,0.06407160857086688,-0.047072678431405036,53.57142857142857,0.0022094507048597647,0.0010105736785737628
UNH,28,0.0012627447062309098,0.10051688734503178,-0.0442314219507455,50.0,0.0023374901152032565,0.001026745931823744
ECL,28,0.0012321186212397544,0.04697035389454496,-0.06859798834736373,57.14285714285714,0.0020921432187655403,0.0008595420629786013
BLK,28,0.0011655519359646154,0.08581787329066765,-0.05817113199272989,53.57142857142857,0.0020681065249090655,0.0007739008176682971
CSX,28,0.001126030443397553,0.0578352574474759,-0.11014307154882402,50.0,0.001989835236166513,0.0006242207665314714
JBHT,28,0.0009728268251147346,0.06628743416645652,-0.07043505120418767,46.42857142857143,0.0020105713830974883,0.0006135529580390976
FIS,28,0.0009226279403529173,0.03970244602250038,-0.04819556888424117,53.57142857142857,0.0020975705894403034,0.0006207409370206239
TDY,28,0.0008533341671189073,0.053745325208969595,-0.08365780921075731,53.57142857142857,0.0021004449121212318,0.000888864144200977
CMS,28,0.0007652091131275107,0.38653569415753186,-0.06112026811301291,32.142857142857146,0.005379602973215577,0.0017489155920289805
SYK,28,0.0004912868354377799,0.04101236200928964,-0.10950240475699716,57.14285714285714,0.0020035741744995517,0.0008165897394402933
PG,28,0.0004030824050274512,0.07437531528231153,-0.03332128981775822,42.857142857142854,0.0024293192049116017,0.0011127514471475227
AZO,28,0.00039973502704078977,0.044047625100224155,-0.17116610744192254,57.14285714285714,0.002468829731772398,0.0011154844918049645
AXP,28,0.00036667993847803976,0.0517689168707954,-0.06549540819433475,50.0,0.002055771962187307,0.0008966614654722288
CF,28,0.0003664458757152285,0.09003316989033945,-0.0628071529647898,42.857142857142854,0.0023714485947882264,0.0006962459501822363
CB,28,0.0002453872795799696,0.09458714933121251,-0.03481254987837647,50.0,0.0022031610249149797,0.0010270278142222135
FFIV,28,0.00010619392654073985,0.04389819077952632,-0.07222150428169617,53.57142857142857,0.0022780083854129184,0.0007666504873382439
NDAQ,28,-2.6894889356303283e-05,0.047336576869176084,-0.08640234604248904,50.0,0.0023101269061480893,0.0011108658457161535
CI,28,-6.772383077874331e-05,0.08759503038088831,-0.07613941469708083,50.0,0.00208806032049668,0.0006644015366854334
PNR,28,-0.00011733126159796542,0.025952287009355195,-0.06332266696629217,46.42857142857143,0.002079299319073704,0.0006654815505184941
CRM,28,-0.00018305418543443643,0.08221934002515086,-0.05168233612758205,39.285714285714285,0.00227735243438174,0.0007434712485383322
