fold,train_start,train_end,test_start,test_end,train_days,test_days,in_sample_objective,params,grid_size
49,2019-04-11,2020-04-09,2020-04-13,2020-05-11,252,21,-0.9851501753577776,"{""factors"": [""momentum"", ""low_vol""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
50,2019-05-13,2020-05-11,2020-05-12,2020-06-10,252,21,-0.8488690996942978,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
51,2019-06-12,2020-06-10,2020-06-11,2020-07-10,252,21,-0.8654688873835599,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
52,2019-07-12,2020-07-10,2020-07-13,2020-08-10,252,21,-0.10533381781030014,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
53,2019-08-12,2020-08-10,2020-08-11,2020-09-09,252,21,0.0068110777483818856,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
54,2019-09-11,2020-09-09,2020-09-10,2020-10-08,252,21,0.46402490256359197,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
55,2019-10-10,2020-10-08,2020-10-09,2020-11-06,252,21,0.5621875521057565,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
56,2019-11-08,2020-11-06,2020-11-09,2020-12-08,252,21,0.9069850020275552,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
57,2019-12-10,2020-12-08,2020-12-09,2021-01-08,252,21,1.0585805291022665,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
58,2020-01-10,2021-01-08,2021-01-11,2021-02-09,252,21,1.359937606082405,"{""factors"": [""momentum"", ""reversal""], ""fraction"": 0.34, ""momentum_formation"": 252, ""momentum_skip"": 21, ""vol_window"": 252, ""reversal_lookback"": 5}",3
